link,prod_name,price,rating,total_reviews,productDescription,asin,manufacturer
https://www.amazon.in/AirCase-C25-Messenger-Shoulder-Compartments/dp/B07X6DV3VM/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1697644034&sprefix=ba%2Caps%2C283&sr=8-232,"AirCase Office Messenger Sling Bag fits upto 15.6"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women, Blue- with Warranty",₹798,3.8 out of 5 stars,"1,379",,,
https://www.amazon.in/Stylbase-Spider-man-Polyester-Character-Embossed/dp/B0BNL2MJQQ/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1697644034&sprefix=ba%2Caps%2C283&sr=8-233,"Stylbase 15 inches Kids 3D Cartoon Backpack - Lightweight, Waterproof, Adjustable Shoulder Straps, 3 Compartments, Bottle Holder - Perfect for School and Outdoor Adventures",₹543,4.0 out of 5 stars,213,,,
https://www.amazon.in/HOEXL-Expandable-Premium-Backpack-College-Tech/dp/B0C3J2RLHP/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1697644034&sprefix=ba%2Caps%2C283&sr=8-234,"HOEXL 42L Expandable Premium Laptop Backpack for Men/Women for Travel, School, College-Tech Bag with USB - Bagpacker Bag, 17 inch Laptop Bag with Water-resistant, Smart Bag with Multiple Compartments","₹2,899",4.8 out of 5 stars,81,,,
https://www.amazon.in/Nelle-Harper-Womens-Shoulder-Ligh/dp/B07R6DRCZM/ref=sr_1_235?crid=2M096C61O4MLT&keywords=bags&qid=1697644034&sprefix=ba%2Caps%2C283&sr=8-235,Nelle Harper Women Handbag,₹679,4.0 out of 5 stars,"2,453",,,
https://www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_236?crid=2M096C61O4MLT&keywords=bags&qid=1697644034&sprefix=ba%2Caps%2C283&sr=8-236,Arctic Hunter Backpack for Men Premium Business Backpack Office Travel Laptop Bag with 15.6 Inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Comfortable and Padded Backpack for Men,"₹5,429",4.4 out of 5 stars,226,,,
https://www.amazon.in/Arctic-Fox-Liters-String-Backpack/dp/B09P5BD6K5/ref=sr_1_237?crid=2M096C61O4MLT&keywords=bags&qid=1697644034&sprefix=ba%2Caps%2C283&sr=8-237,Arctic Fox 15 Liters Draw String Bag Lavender Backpack,₹199,4.2 out of 5 stars,"3,763",,,
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W3XLDM2/ref=sr_1_238?crid=2M096C61O4MLT&keywords=bags&qid=1697644034&sprefix=ba%2Caps%2C283&sr=8-238,Amazon Basics Laptop Backpack,₹599,4.2 out of 5 stars,639,,,
https://www.amazon.in/Adjustable-Compartment-Lightweight-Water-Resistant-Travel-Friendly/dp/B0C3R7SN3Q/ref=sr_1_239?crid=2M096C61O4MLT&keywords=bags&qid=1697644034&sprefix=ba%2Caps%2C283&sr=8-239,"Amazon Basics Laptop Messenger Bag with Adjustable Shoulder Strap, Padded Compartment & Storage Pockets, Lightweight, Water-Resistant, Travel-Friendly, Fits Up To 14.1"" Laptops (Unisex, Black & Grey)",₹649,3.9 out of 5 stars,"1,107",,,
https://www.amazon.in/Aristocrat-Cadet-Polyester-Travel-Duffle/dp/B07S7FKD6D/ref=sr_1_240?crid=2M096C61O4MLT&keywords=bags&qid=1697644034&sprefix=ba%2Caps%2C283&sr=8-240,Aristocrat Cadet Polyester 62 cms Red Travel Duffle,"₹1,509",4.0 out of 5 stars,"1,284",,,
https://www.amazon.in/Stylbase-Iron-man-Polyester-Character-Embossed/dp/B0BNKZJ5W6/ref=sr_1_241?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-241,"Stylbase 15 inches Kids 3D Cartoon Backpack - Lightweight, Waterproof, Adjustable Shoulder Straps, 3 Compartments, Bottle Holder - Perfect for School and Outdoor Adventures",₹469,4.0 out of 5 stars,213,,,
https://www.amazon.in/ADISA-SL5008-black-women-quilted/dp/B078JNB821/ref=sr_1_242?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-242,ADISA women girls quilted checks crossbody box sling bag with gold chain,₹309,4.0 out of 5 stars,"3,411",,,
https://www.amazon.in/TRAVEL-POINT-Rucksack-Waterproof-Compartment/dp/B09V82WPTB/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-243,TRAVEL POINT 60 Liters Waterproof Travel Rucksack Backpack for Outdoor/Sports/Camping/Hiking/Trekking Bag for Men and Women with 1 Year Warranty (Black),₹749,4.0 out of 5 stars,148,,,
https://www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B07MJZGXBP/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-244,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (ALL) (Grey & A. Blue 212),"₹1,199",4.2 out of 5 stars,"8,212",,,
https://www.amazon.in/Lifelong-LLGB02-Adjustable-Shoulder-Accessories/dp/B0BW3QZBQH/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-245,"Lifelong LLGB02 Gym Bag|Unisex Gym Bags|Adjustable Shoulder Bag for Men|Duffle Gym Bags for Men|Carry Gym Accessories|Fitness Bag|Sports &Travel Bag|Gym kit Bag (Black, 6 Months Warranty)",₹379,3.4 out of 5 stars,73,,,
https://www.amazon.in/Red-Lemon-Waterproof-Capacity-Comfortable/dp/B0C53MVJ2C/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-246,Red Lemon Swiss Design 40 L Oxford Waterproof Large Capacity Comfortable Business Fashion Travel Men Laptop Backpack Anti theft Computer Bag with rain cover,"₹1,599",3.3 out of 5 stars,451,,,
https://www.amazon.in/AirCase-C25-Messenger-Shoulder-Compartments/dp/B07X6DV3VM/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-247,"AirCase Office Messenger Sling Bag fits upto 15.6"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women, Blue- with Warranty",₹798,3.8 out of 5 stars,"1,379",,,
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W43XLBY/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-248,"Amazon Basics Water Repellent and Wear Resistant Laptop Backpack - 24L, Blue",₹599,4.2 out of 5 stars,639,,,
https://www.amazon.in/ADISA-Women-Girls-Stripes-SL5100-BRO_Brown/dp/B0BD63DRLZ/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-249,ADISA Women Girls Stripes Cross Body Sling Bag,₹369,4.1 out of 5 stars,271,,,
https://www.amazon.in/Red-Lemon-Waterproof-Anti-Theft-Backpack/dp/B09VDSNSRC/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-250,Red Lemon Ghost Rider BANGE Series Laptop Bag for Men Waterproof Anti-Theft Unisex Travel Laptop Backpack with USB Charging and Password Number TSA Lock laptop backpacks for men,"₹3,797",4.2 out of 5 stars,48,,,
https://www.amazon.in/Half-Moon-Waterproof-Rucksack-Compartment/dp/B085MF4HD3/ref=sr_1_251?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-251,Half Moon 50L Water-Resistant Laptop Travelling Rucksack Trekking Backpack/Bag for Luggage Travel for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Navy Blue),₹689,3.9 out of 5 stars,471,,,
https://www.amazon.in/Aristocrat-Cadet-Polyester-Travel-Duffle/dp/B07S7FKD6D/ref=sr_1_252?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-252,Aristocrat Cadet Polyester 62 cms Red Travel Duffle,"₹1,509",4.0 out of 5 stars,"1,284",,,
https://www.amazon.in/Artistix-Alpine-Laptop-Backpack-Business/dp/B08SVV5HZY/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-253,"ARTISTIX Alpine Business Class Series | Anti Theft Laptop Backpack (32 Litre, 15.6 inch) (Black)","₹1,783",4.4 out of 5 stars,"1,231",,,
https://www.amazon.in/Red-Lemon-Unisex-adult-Waterproof-Charging/dp/B09VGNTDRZ/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-254,Red Lemon Medium Size Unisex Adult Bange Series Rhombus Shell Design Waterproof Sling Bag With Usb Charging,"₹1,847",4.2 out of 5 stars,105,,,
https://www.amazon.in/Business-Casual-Compartment-Resistant-Backpack/dp/B08N6HSJJ5/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-255,URBAN WOLF 30L Casual Dual Compartment Water Resistant Laptop Backpack Unisex Bags for Office/Travel/Business/College/School (Black),₹749,3.9 out of 5 stars,"1,016",,,
https://www.amazon.in/Professional-Photographers-Waterproof-Lightweight-Accessories/dp/B0C58VVFQT/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1697644043&sprefix=ba%2Caps%2C283&sr=8-256,"Amazon Basics Camera Bag with Tripod Holder for Beginner and Professional Photographers, Waterproof Cover, Lightweight, Removable Dividers for All DSLR/SLR Cameras and Accessories",₹949,4.3 out of 5 stars,997,,,
https://www.amazon.in/uppercase-Backpack-2300EBP1-repellent-sustainable/dp/B0B69M182Q/ref=sr_1_257?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-257,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,600",4.0 out of 5 stars,586,,,
https://www.amazon.in/Amazon-Brand-Reusable-Eco-Friendly-Multi-Purpose/dp/B08TTMMGYT/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-258,"Amazon Brand – Eono Reusable Tote Bags, 100% Organic Cotton Shopping/Grocery Bag, Multi-Purpose Bag, Sturdy Canvas Bag With 15kgs Capacity, Single Pack (Good Vibes)",₹179,3.8 out of 5 stars,"1,232",,,
https://www.amazon.in/STRABO-Cooper-Laptop-Bag-Capacity/dp/B0BX9V66C9/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-259,"STRABO Cooper for Boys Girls Stylish Men and Women Casual 15"" inch 20L CANVAS Laptop BACKPACK | Office, College, Travel Bag…",₹699,4.3 out of 5 stars,102,,,
https://www.amazon.in/Wolpin-Foldable-Shopping-Bag-Grocery/dp/B0B21SYHMB/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-260,"Wolpin Foldable Shopping Bag for Grocery - Folds to Pocket Size, Tote Grocery Shoulder Handbag Travel Bag for Men and Women (40 x 40 cm)",₹229,3.9 out of 5 stars,295,,,
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-261,Gear Classic 20L Small Faux Leather Water Resistant Anti Theft Laptop Bag/Office Backpack for Men/Women-Black,₹799,4.4 out of 5 stars,"2,791",,,
https://www.amazon.in/COSMUS-Polyester-Black-School-Backpack/dp/B078MFYJ3M/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-262,COSMUS Heavy Duty School Bag Norwich 33L waterproof Backpacks Bag With laptop compartment,"₹1,196",4.2 out of 5 stars,434,,,
https://www.amazon.in/HARISSONS-Black-Orange-Multi-Purpose-Dedicated-Water-Resistant/dp/B07PBKQXCZ/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-263,HARISSONS Delta 39L Laptop Backpack (Black-Orange) for Office & Travel Purpose | School Bag for Children with a Multi-Purpose Handy Pouch and Dedicated Laptop Cradle (15.6 inch) | Water-Resistant,"₹1,820",4.2 out of 5 stars,"1,788",,,
https://www.amazon.in/Red-Lemon-Waterproof-Crossbody-charging/dp/B0B12WH5ND/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-264,Red Lemon BANGE Waterproof TPU Unisex Travel Crossbody Sling Bag Chest Pack with USB charging,"₹1,797",4.4 out of 5 stars,73,,,
https://www.amazon.in/Impulse-Diggy-Backpack-Business-Resistant/dp/B0CJHST8BY/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-265,Impulse Diggy Niva 35L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,₹399,4.3 out of 5 stars,22,,,
https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B09XLKF4W4/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-266,Fast Travel School Bag Class 5-10 Large 4 partition 45 L Laptop Collage Office Travel Backpack Unisex,₹620,4.0 out of 5 stars,"1,177",,,
https://www.amazon.in/Safari-Polycarbonate-Printed-Hardsided-Luggage/dp/B08CRYJMQC/ref=sr_1_267?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-267,Safari RAY VOYAGE 53 Cms Small Cabin Polycarbonate (PC) Hard Sided 4 Wheels 360 Degree Wheeling System Printed Luggage/Suitcase/Trolley Bag (Blue),"₹2,299",3.9 out of 5 stars,"2,578",,,
https://www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_268?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-268,Arctic Hunter Backpack for Men Premium Business Backpack Office Travel Laptop Bag with 15.6 Inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Comfortable and Padded Backpack for Men,"₹5,429",4.4 out of 5 stars,226,,,
https://www.amazon.in/WOMEN-MARKS-BFT-01-PLANE-POUCH-SLING-Pink/dp/B0BC4CNS65/ref=sr_1_269?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-269,WOMEN MARKS Women Sling Bag,₹291,4.0 out of 5 stars,220,,,
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W43XLBY/ref=sr_1_270?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-270,"Amazon Basics Water Repellent and Wear Resistant Laptop Backpack - 24L, Blue",₹599,4.2 out of 5 stars,639,,,
https://www.amazon.in/Lifelong-LLGB02-Adjustable-Shoulder-Accessories/dp/B0BW3QZBQH/ref=sr_1_271?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-271,"Lifelong LLGB02 Gym Bag|Unisex Gym Bags|Adjustable Shoulder Bag for Men|Duffle Gym Bags for Men|Carry Gym Accessories|Fitness Bag|Sports &Travel Bag|Gym kit Bag (Black, 6 Months Warranty)",₹379,3.4 out of 5 stars,73,,,
https://www.amazon.in/American-Tourister-Backpack-Organizer-Compatible/dp/B0C8649NY8/ref=sr_1_272?crid=2M096C61O4MLT&keywords=bags&qid=1697644052&sprefix=ba%2Caps%2C283&sr=8-272,American Tourister Shaw Large Size Unisex Laptop Backpack with Organizer Pockets| Compatible with 17 inch Laptop - Teal,"₹1,149",3.2 out of 5 stars,19,,,
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECONO10412/dp/B012NW0J30/ref=sr_1_273?crid=2M096C61O4MLT&keywords=bags&qid=1697644058&sprefix=ba%2Caps%2C283&sr=8-273,Gear ECO1 24L Medium Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Grey-Black-Yellow),₹759,4.1 out of 5 stars,"1,497",,,
